order_id,time,eth_held,usdt_held,trade_price,trigger_price,commission_paid,commission_asset
0,2017-01-01,0.05,0.0,,,,
1241816072,2020-06-17 22:42:34.348000,0.0,11.606881499999998,232.37,232.08,0.046474,USDT
1247548736,2020-06-19 09:15:55.004000,0.050878782880649405,0.0,227.9,227.98,5.092971259324265e-05,ETH
1247934035,2020-06-19 11:06:06.609000,0.0,11.683810315554087,229.87,229.88,0.011695505220789227,USDT
1265070808,2020-06-24 01:02:07.004000,0.04801763413377708,0.0,243.08,243.05,4.806569983361069e-05,ETH
1269607484,2020-06-24 21:02:07.527000,0.0,11.225849655666568,234.02,234.02,0.01123708431994615,USDT
1269842081,2020-06-24 23:02:07.086000,0.04769339034622312,0.0,235.14,235.13,4.774113147770081e-05,ETH
1273350580,2020-06-25 19:02:06.506000,0.0,11.134799381588644,233.7,233.71,0.011145942323699068,USDT
1302793412,2020-07-03 13:02:06.317000,0.04894040469095453,0.0,227.29,227.31,4.8989394085039566e-05,ETH
1304547886,2020-07-04 03:02:06.607000,0.0,11.00840209909511,225.16,225.17,0.011019421120212015,USDT
1317268901,2020-07-07 13:02:05.931000,0.04631456600124663,0.0,237.45,237.46,4.6360926928174824e-05,ETH
1332805296,2020-07-11 03:02:07.724000,0.0,11.17794686544443,241.59,241.6,0.011189134796744438,USDT
1338334428,2020-07-12 23:02:09.818000,0.04662923383405289,0.0,239.48,239.37,4.667590974379668e-05,ETH
1,2020-08-04 22:00:40,0.4632959005007129,0.0,,,,
1582299025,2020-08-23 12:00:00.000000,0.0,179.1439879360978,,387.05,0.18,USDT
1583413119,2020-08-23 16:16:24.086000,0.45749998452927476,0.0,391.18,391.16,0.0004579579424717464,ETH
