order_id,time,eth_held,usdt_held,trade_price,trigger_price,commission_paid,commission_asset
0,2017-01-01,0.05,0.0,,,,
1243330542,2020-06-18 08:15:25.519000,0.0,11.684304000400374,233.92,233.89,0.011695999599626321,USDT
1276328768,2020-06-26 13:17:11.538000,0.05041297268895212,0.0,231.54,231.56,5.0463436125077195e-05,ETH
1276632153,2020-06-26 15:02:07.023000,0.0,11.595475747472337,230.24,230.27,0.011607084431998685,USDT
1278642244,2020-06-27 03:02:08.103000,0.05043925921677638,0.0,229.66,229.65,5.048974896574213e-05,ETH
1279284240,2020-06-27 09:02:07.409000,0.0,11.61613466801617,230.53,230.55,0.011627759227290457,USDT
1279502800,2020-06-27 11:02:07.530000,0.050498340005866636,0.0,229.8,229.73,5.0548888894761404e-05,ETH
1282470844,2020-06-28 06:32:07.846000,0.0,11.074310202489755,219.52,219.6,0.011085395598087844,USDT
1303089558,2020-07-03 15:02:07.161000,0.048693819948447466,0.0,227.2,227.19,4.874256251095843e-05,ETH
1304834718,2020-07-04 05:02:06.896000,0.0,10.999635922976415,226.12,226.12,0.011010643766523269,USDT
1321947512,2020-07-08 13:02:09.609000,0.0449543294348447,0.0,244.44,244.46,4.499932876360831e-05,ETH
1322621773,2020-07-08 15:02:47.896000,0.0,11.109681214576387,247.38,247.39,0.011120801015495566,USDT
1324334585,2020-07-08 22:39:54.427000,0.04485358686292358,0.0,247.44,247.41,4.4898485348271856e-05,ETH
1324381806,2020-07-08 23:02:06.736000,0.0,11.081199734169399,247.3,247.33,0.011092297031600877,USDT
1329568008,2020-07-10 03:47:54.853000,0.04604300018481566,0.0,240.43,240.44,4.608908927408976e-05,ETH
1332805296,2020-07-11 03:02:07.724000,0.0,11.112404887431406,241.59,241.6,0.011123527218209594,USDT
1336172595,2020-07-12 07:02:08.114000,0.04605198905892298,0.0,241.06,241.06,4.609808714606906e-05,ETH
1337754801,2020-07-12 17:02:28.684000,0.0,10.930550587928979,237.59,237.56,0.010941492580531108,USDT
1337957719,2020-07-12 19:02:16.550000,0.04583453675848325,0.0,238.24,238.34,4.5880417175658914e-05,ETH
1380565224,2020-07-25 01:02:10.951000,0.0,12.806642127094467,279.69,279.66,0.012819458885712905,USDT
1381075469,2020-07-25 03:02:09.597000,0.04520151033411311,0.0,283.04,283.06,4.524675709120431e-05,ETH
1,2020-08-04 22:00:40,0.4618681770007732,0.0,,,,
